attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",nYTH8uBeoyzJQDKj4S3pSA,"['Discount Store', 'Shopping']",Goodyear,"560 N Bullard Ave
Goodyear, AZ 85338","{'Saturday': {'close': '17:00', 'open': '12:00'}, 'Monday': {'close': '18:00', 'open': '10:00'}, 'Friday': {'close': '18:00', 'open': '10:00'}, 'Thursday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '18:00', 'open': '10:00'}, 'Tuesday': {'close': '18:00', 'open': '10:00'}}",33.4530223,-112.3769088,Needle Supply Co.,[],True,3,5.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",j2-KbbQmK38ftDnTkK7A4A,"['Sporting Goods', 'Shopping']",Edinburgh,"Unit D
65 West Harbour Road
Edinburgh EH5 1PW",{},55.98220179999999,-3.2296881,GO Outdoors,[],True,5,3.0,EDH,business
"{'Accepts Credit Cards': True, 'Price Range': 2}",av-usd7QjR3_p5iDZyXAmg,"['Shopping', 'Baby Gear & Furniture']",N Las Vegas,"1711 Little Bow Ave
N Las Vegas, NV 89084","{'Saturday': {'close': '19:00', 'open': '08:00'}, 'Monday': {'close': '19:00', 'open': '08:00'}, 'Sunday': {'close': '19:00', 'open': '08:00'}, 'Friday': {'close': '19:00', 'open': '08:00'}, 'Thursday': {'close': '19:00', 'open': '08:00'}, 'Wednesday': {'close': '19:00', 'open': '08:00'}, 'Tuesday': {'close': '19:00', 'open': '08:00'}}",36.275247,-115.16640600000001,Las Vegas Baby Equipment Rentals,[],True,3,4.0,NV,business
"{'Dogs Allowed': False, 'Accepts Credit Cards': True, 'By Appointment Only': False, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}, 'Hair Types Specialized In': {'straightperms': False, 'coloring': True, 'kids': False, 'extensions': False, 'asian': False, 'perms': True, 'africanamerican': False, 'curly': False}, 'Price Range': 2}",Xxw-ehErqQhHK2Obq54Z6Q,"['Hair Salons', 'Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Las Vegas,"Sola Salon
5643 Centennial Center Blvd, Ste 150 Studio 7
Centennial
Las Vegas, NV 89149","{'Saturday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '19:00', 'open': '10:00'}, 'Tuesday': {'close': '19:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}}",36.2684007,-115.2956118,Tease it Up Hair Studio,['Centennial'],True,6,5.0,NV,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",r_UAgaq8tZE_YWD-lxgs3A,"['Books, Mags, Music & Video', 'Shopping', 'Bookstores']",McKees Rocks,"800 Settlers Ridge Center Dr
McKees Rocks, PA 15136",{},40.4825286,-80.06289720000001,Barnes & Noble Booksellers,[],True,4,4.0,PA,business
"{'Wi-Fi': 'free', 'Accepts Credit Cards': True, 'Good for Kids': False, 'Price Range': 2}",m6HxWA-di0YWx1eWbEcUBw,"['Hotels & Travel', 'Arts & Entertainment', 'Casinos', 'Event Planning & Services', 'Hotels']",Maricopa,"15406 Maricopa Rd
Maricopa, AZ 85139",{},33.0241115,-112.05054779999999,Harrahs Phoenix Ak-Chin,[],True,42,3.0,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",urSFHk8wJjSNbl-qrjKBVQ,"['Gift Shops', 'Arts & Crafts', 'Flowers & Gifts', 'Shopping']",Tempe,"1840 E Warner Rd
Ste 115
Tempe, AZ 85284","{'Saturday': {'close': '18:00', 'open': '10:00'}, 'Monday': {'close': '18:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '12:00'}, 'Friday': {'close': '18:00', 'open': '10:00'}, 'Thursday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '18:00', 'open': '10:00'}, 'Tuesday': {'close': '18:00', 'open': '10:00'}}",33.335803399999996,-111.90874720000001,Green Table Gifts,[],True,5,4.0,AZ,business
"{'Accepts Credit Cards': True, 'Good for Kids': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",twhCTOYfxpY8FBsknJGBXw,"['Active Life', 'Shopping', 'Gun/Rifle Ranges', 'Guns & Ammo']",Peoria,"8966 W Cactus Rd
Peoria, AZ 85381","{'Saturday': {'close': '21:00', 'open': '09:00'}, 'Monday': {'close': '20:00', 'open': '09:00'}, 'Sunday': {'close': '18:00', 'open': '09:00'}, 'Friday': {'close': '21:00', 'open': '09:00'}, 'Thursday': {'close': '20:00', 'open': '09:00'}, 'Wednesday': {'close': '20:00', 'open': '09:00'}, 'Tuesday': {'close': '20:00', 'open': '09:00'}}",33.5962268,-112.25196650000001,Shooter's World,[],True,40,3.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",0fEug79pEmOPlhzorP2TVA,"['Thrift Stores', 'Shopping']",Mesa,"106 E McKellips Rd
Mesa, AZ 85201","{'Saturday': {'close': '21:00', 'open': '09:00'}, 'Monday': {'close': '21:00', 'open': '09:00'}, 'Sunday': {'close': '18:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '09:00'}, 'Thursday': {'close': '21:00', 'open': '09:00'}, 'Wednesday': {'close': '21:00', 'open': '09:00'}, 'Tuesday': {'close': '21:00', 'open': '09:00'}}",33.452079,-111.829958,Goodwill of Central Arizona,[],True,3,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",lcDJOXITyR0_bUm3fWBkng,"['Shopping Centers', 'Shopping']",Charlotte,"6414 Rea Rd
Charlotte, NC 28277",{},35.078547,-80.817318,Piper Glen Shopping Center,[],True,5,4.0,NC,business
"{'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",0X-6O71QqAOsYh2dQ_q0Jg,"['Arts & Crafts', 'Shopping', 'Antiques']",Charlotte,"10801 Nations Ford Rd
Charlotte, NC 28134",{},35.1147216,-80.9107286,Queen Bee Flea Market,[],True,6,4.0,NC,business
"{'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",8Tz3QCS31uul6keFpInDaw,"['Shopping', 'Mobile Phones']",Charlotte,"1819 Sardis Rd N
Suite 300
Charlotte, NC 28270","{'Saturday': {'close': '19:00', 'open': '10:00'}, 'Monday': {'close': '20:00', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '12:00'}, 'Friday': {'close': '20:00', 'open': '10:00'}, 'Thursday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '20:00', 'open': '10:00'}, 'Tuesday': {'close': '20:00', 'open': '10:00'}}",35.141354,-80.73483879999999,T-Mobile,[],True,3,2.5,NC,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",2AAaiHrMHEeXbyk__UmRag,"['Hardware Stores', 'Shopping', 'Home & Garden']",Mint Hill,"6912 Matthews-Mint Hill Rd
Mint Hill, NC 28227","{'Saturday': {'close': '19:00', 'open': '07:00'}, 'Monday': {'close': '19:00', 'open': '07:00'}, 'Sunday': {'close': '16:30', 'open': '11:30'}, 'Friday': {'close': '19:00', 'open': '07:00'}, 'Thursday': {'close': '19:00', 'open': '07:00'}, 'Wednesday': {'close': '19:00', 'open': '07:00'}, 'Tuesday': {'close': '19:00', 'open': '07:00'}}",35.171465999999995,-80.65651,Monroe Hardware,[],True,9,4.0,NC,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",2BMZ3VEAF7Xx_XgL5dCJog,"['Videos & Video Game Rental', 'Books, Mags, Music & Video', 'Shopping']",Tempe,"6315 S Kyrene Rd
Tempe, AZ 85283",{},33.3651107,-111.94551200000001,Fast Console Fix,[],True,3,3.5,AZ,business
{'Accepts Credit Cards': True},8SNBP3TK1SjmbTB863cqfw,"['Shopping', 'Interior Design', 'Home Services', 'Home & Garden', 'Furniture Stores']",Charlotte,"208 E Blvd
University City
Charlotte, NC 28203","{'Saturday': {'close': '18:00', 'open': '10:00'}, 'Monday': {'close': '17:00', 'open': '10:00'}, 'Friday': {'close': '18:00', 'open': '10:00'}, 'Thursday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '18:00', 'open': '10:00'}, 'Tuesday': {'close': '18:00', 'open': '10:00'}}",35.303002899999996,-80.7476035,Alexander Scott,['University City'],False,4,4.5,NC,business
"{'Noise Level': 'average', 'Alcohol': 'beer_and_wine', 'Good for Kids': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Caters': True, 'Takes Reservations': False, 'Waiter Service': False, 'Price Range': 1}",ZZz_VVWhimxiSYOMlojfZQ,"['Grocery', 'Food', 'Ethnic Food', 'Specialty Food', 'German', 'Restaurants']",Fort Mill,"2000 Hwy 160 W
Fort Mill, SC 29708","{'Saturday': {'close': '18:00', 'open': '09:00'}, 'Friday': {'close': '18:00', 'open': '09:00'}, 'Tuesday': {'close': '18:00', 'open': '09:00'}, 'Wednesday': {'close': '18:00', 'open': '09:00'}, 'Thursday': {'close': '18:00', 'open': '09:00'}}",35.038184,-80.97804000000001,Bavarian Deli,[],False,6,5.0,SC,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",KuIEPVHXZgirecAdNSoJug,"['Sporting Goods', 'Fashion', 'Shopping', 'Outlet Stores', 'Sports Wear']",Concord,"8341 Concord Mills Blvd
Concord, NC 28027",{},35.3714427,-80.7186983,Nike Factory Store,[],True,3,2.5,NC,business
"{'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",4q-r4H9uXbp9lsJMijj5Gw,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Huntersville,"9432 Mt Holly-Huntersville Rd
Huntersville, NC 28078","{'Saturday': {'close': '22:00', 'open': '08:00'}, 'Monday': {'close': '22:00', 'open': '08:00'}, 'Sunday': {'close': '22:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '08:00'}, 'Thursday': {'close': '22:00', 'open': '08:00'}, 'Wednesday': {'close': '22:00', 'open': '08:00'}, 'Tuesday': {'close': '22:00', 'open': '08:00'}}",35.356322999999996,-80.86973990000001,Walgreens,[],True,3,3.0,NC,business
"{'Alcohol': 'none', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Price Range': 1, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Take-out': True, 'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}, 'Delivery': False, 'Takes Reservations': False, 'Waiter Service': True, 'Good for Kids': True}",sj3K8pzLRzTpYn9JSp3-Bg,"['Cafes', 'Shopping', 'Home Decor', 'Home & Garden', 'Restaurants']",Conestogo,"1871 Sawmill Rd
Conestogo, ON N0B 1N0",{},43.5410635,-80.5031801,Rumbletum Cafe & Gifts,[],True,3,3.5,ON,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",UN8jsu0HEznYOXAcfwaMHg,"['Shopping', 'Mobile Phones']",Waterloo,"176 Columbia Street W
Waterloo, ON N2L 3X2",{},43.4782729,-80.54294940000001,Research In Motion,[],True,9,2.5,ON,business
{'Good for Kids': True},H_ASfnETjUCWF0HTyNURIg,"['Arts & Entertainment', 'Local Flavor']",Pittsburgh,"North Shore Dr
Behind Heinz Field
North Side
Pittsburgh, PA 15212",{},40.469879999999996,-80.0157,Tribute To Children,['North Side'],True,5,5.0,PA,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",QbFd0QbcAMekjWEB83ZUww,"['Food', 'Grocery']",Charlotte,"4120 Sunset Rd
Charlotte, NC 28216","{'Saturday': {'close': '20:00', 'open': '09:00'}, 'Monday': {'close': '20:00', 'open': '09:00'}, 'Sunday': {'close': '19:00', 'open': '11:00'}, 'Friday': {'close': '20:00', 'open': '09:00'}, 'Thursday': {'close': '20:00', 'open': '09:00'}, 'Wednesday': {'close': '20:00', 'open': '09:00'}, 'Tuesday': {'close': '20:00', 'open': '09:00'}}",35.3040665,-80.859303,Aldi,[],True,3,3.5,NC,business
"{'Accepts Credit Cards': True, 'Price Range': 2}",JDkgL5ZT67ONTBwiCM9moQ,"['Flowers & Gifts', 'Shopping', 'Florists']",Goodyear,"926 S Litchfield Rd
Ste P
Goodyear, AZ 85338","{'Saturday': {'close': '12:00', 'open': '09:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}}",33.438051,-112.35888700000001,Thompson's Flower Shop,[],True,7,4.5,AZ,business
{'Good for Kids': True},k1weweWY9g_K_Zdu55v8QA,"['Arts & Entertainment', 'Festivals']",Fountain Hills,"Fountain Hills, AZ",{},33.60535,-111.74111299999998,Fountain Hills Festival of Arts & Crafts,[],True,3,3.5,AZ,business
{},m9OTV0WX0QGaND6XMdX1Kw,"['Shopping', 'Home Services', 'Internet Service Providers', 'Mobile Phones', 'Professional Services', 'Electronics']",Las Vegas,"10550 Southern Highlands Pkwy
Unit #C-150
Southwest
Las Vegas, NV 89141","{'Saturday': {'close': '19:00', 'open': '10:00'}, 'Monday': {'close': '19:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '11:00'}, 'Friday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Tuesday': {'close': '19:00', 'open': '10:00'}}",35.9975534,-115.2057088,Mybullfrog.com Verizon Wireless Premium Retailer,['Southwest'],False,3,5.0,NV,business
{'Good for Kids': True},NEhGYLEM9lIC2R3pTG7FFA,"['Arts & Entertainment', 'Professional Sports Teams']",Mesa,"7343 S 89th Pl
Mesa, AZ 85212","{'Saturday': {'close': '17:00', 'open': '09:00'}, 'Monday': {'close': '21:00', 'open': '15:30'}, 'Friday': {'close': '21:00', 'open': '15:30'}, 'Thursday': {'close': '21:00', 'open': '15:30'}, 'Wednesday': {'close': '21:00', 'open': '15:30'}, 'Tuesday': {'close': '21:00', 'open': '15:30'}}",33.3411,-111.6221,Fence Busters,[],False,3,5.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",uItt3Q7yubUsc87a3kcq0Q,"['Shopping', 'Home Services', 'Internet Service Providers', 'Mobile Phones', 'Professional Services', 'Electronics']",North Las Vegas,"1735 W Craig Rd Ste 4
North Las Vegas, NV 89032","{'Saturday': {'close': '20:00', 'open': '10:00'}, 'Monday': {'close': '20:00', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '11:00'}, 'Friday': {'close': '20:00', 'open': '10:00'}, 'Thursday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '20:00', 'open': '10:00'}, 'Tuesday': {'close': '20:00', 'open': '10:00'}}",36.238915399999996,-115.16709250000001,Verizon Wireless,[],True,8,2.5,NV,business
{'Price Range': 1},WXr6FO8Q590zTCrN9NStMg,"['Food', 'Grocery']",Chandler,"1915 E Chandler Blvd
Ste 4
Chandler, AZ 85225",{},33.305938,-111.808674,Bhavya's International Market,[],True,4,4.0,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 2}",2580mTGc0WA7tp9v0kCyBA,"['Active Life', 'Hobby Shops', 'Shopping', 'Gun/Rifle Ranges']",Cave Creek,"6812 E. Cave Creek Rd
Ste 6
Cave Creek, AZ 85331","{'Saturday': {'close': '18:00', 'open': '09:30'}, 'Monday': {'close': '18:00', 'open': '09:30'}, 'Friday': {'close': '18:00', 'open': '09:30'}, 'Thursday': {'close': '18:00', 'open': '09:30'}, 'Wednesday': {'close': '18:00', 'open': '09:30'}, 'Tuesday': {'close': '18:00', 'open': '09:30'}}",33.831592,-111.93398799999999,Cave Creek Armory,[],True,8,4.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",QnPKlIpuOs2khUHElOc28g,"['Shopping', 'Gas & Service Stations', 'Food', 'Automotive', 'Tobacco Shops', 'Convenience Stores']",Scottsdale,"1601 N Beeline Hwy
Scottsdale, AZ 85256","{'Saturday': {'close': '22:00', 'open': '05:00'}, 'Monday': {'close': '22:00', 'open': '05:00'}, 'Sunday': {'close': '22:00', 'open': '05:00'}, 'Friday': {'close': '22:00', 'open': '05:00'}, 'Thursday': {'close': '22:00', 'open': '05:00'}, 'Wednesday': {'close': '22:00', 'open': '05:00'}, 'Tuesday': {'close': '22:00', 'open': '05:00'}}",33.4657809451002,-111.843137741089,JR's Convenience Store / Shell Gas,[],True,5,5.0,AZ,business
"{'Accepts Credit Cards': True, 'Good for Kids': False}",eV4_2Dzrzpu1SmECLScPoQ,"['Arts & Entertainment', 'Specialty Schools', 'Amusement Parks', 'Driving Schools', 'Amateur Sports Teams', 'Active Life', 'Education']",Las Vegas,"7000 Las Vegas Blvd N
Las Vegas, NV 89115","{'Saturday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}}",36.2728996,-115.0102574,Dream Racing Las Vegas Driving Experience,[],True,36,5.0,NV,business
"{'Good for Kids': False, 'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",Q6iNRYnv1k_kHY0ZxD5KjA,"['Arts & Entertainment', 'Amusement Parks', 'Art Galleries', 'Active Life', 'Shopping', 'Festivals']",Surprise,"11340 W Bell Rd
Surprise, AZ 85378","{'Saturday': {'close': '00:00', 'open': '19:00'}, 'Monday': {'close': '22:00', 'open': '19:00'}, 'Sunday': {'close': '22:00', 'open': '19:00'}, 'Friday': {'close': '00:00', 'open': '19:00'}, 'Thursday': {'close': '22:00', 'open': '19:00'}, 'Wednesday': {'close': '22:00', 'open': '19:00'}, 'Tuesday': {'close': '22:00', 'open': '19:00'}}",33.6397582,-112.30401840000002,Chambers Of Fear Haunted House,[],True,19,4.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",s7M5OGyrfF6vzP-ewWkr7Q,"['Department Stores', 'Fashion', 'Shopping']",Henderson,"JC Penneys
1 Galleria Dr
Henderson, NV 89014",{},36.076713,-115.056653,Sephora,[],True,14,2.5,NV,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",wB-pq6rBAPV8JkiJc2nBCw,"['Food', 'Grocery']",Las Vegas,"8390 Decatur Blvd
Centennial
Las Vegas, NV 89084",{},36.3130653054546,-115.206755136889,Green Valley Grocery,['Centennial'],True,7,4.5,NV,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",XxfWQ0e_EdkxYyVN7osIlQ,"['Fashion', 'Shopping', 'Sporting Goods', 'Sports Wear', 'Outlet Stores', 'Outdoor Gear']",Phoenix,"Outlets at Anthem
4250 West Anthem Way
Phoenix, AZ 85086","{'Saturday': {'close': '20:00', 'open': '10:00'}, 'Monday': {'close': '20:00', 'open': '10:00'}, 'Sunday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '20:00', 'open': '10:00'}, 'Thursday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '20:00', 'open': '10:00'}, 'Tuesday': {'close': '20:00', 'open': '10:00'}}",33.872199099945604,-112.150017538244,Columbia Sportswear Outlet,[],True,6,4.5,AZ,business
"{'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",Q3mze1AHeI5GqicidX7i-A,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Gilbert,"754 N Higley Rd
Gilbert, AZ 85234","{'Saturday': {'close': '22:00', 'open': '08:00'}, 'Monday': {'close': '22:00', 'open': '08:00'}, 'Sunday': {'close': '22:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '08:00'}, 'Thursday': {'close': '22:00', 'open': '08:00'}, 'Wednesday': {'close': '22:00', 'open': '08:00'}, 'Tuesday': {'close': '22:00', 'open': '08:00'}}",33.364171999999996,-111.723601,Walgreens,[],True,3,3.5,AZ,business
